LACodeId,LACodeDetail
16572,E01021483
16573,E01032456
16574,E01022326
16575,E01016295
16576,E01019719
16577,E01006343
16578,E01011836
16579,S01009720
16580,E01004150
16581,E01001167
16582,E01004382
16583,E01019974
16584,E01025003
16585,E01007851
16586,E01003305
16587,E01023398
16588,E01008754
16589,E01006765
16590,E01014308
16591,E01014178
16592,E01013176
16593,E01023585
16594,S01008539
16595,S01010845
16596,S01009228
16597,E01005044
16598,E01031693
16599,E01022047
16600,E01031093
16601,E01016431
16602,E01027897
16603,E01009359
16604,E01024188
16605,E01028955
16606,E01013837
16607,E01025350
16608,E01020074
16609,E01024349
16610,S01012162
16611,E01033280
16612,E01015218
16613,E01029244
16614,E01014957
16615,E01028511
16616,E01019068
16617,E01029229
16618,E01022060
16619,E01002702
16620,E01015606
16621,E01029666
16622,S01006521
16623,E01020031
16624,E01030767
16625,E01019410
16626,E01015692
16627,E01007816
16628,E01029788
16629,E01019858
16630,E01032996
16631,E01006911
16632,S01012097
16633,E01022786
16634,W01000478
16635,E01017749
16636,E01030248
16637,S01012085
16638,E01021755
16639,E01011601
16640,S01006984
16641,S01010251
16642,E01008602
16643,E01027352
16644,E01003244
16645,E01031062
16646,E01003001
16647,E01026306
16648,E01023698
16649,E01009252
16650,S01008223
16651,E01012945
16652,S01008403
16653,S01012921
16654,95YY11W1
16655,E01008799
16656,S01009913
16657,E01031449
16658,E01023274
16659,E01022400
16660,E01014092
16661,E01030094
16662,E01029665
16663,S01012407
16664,E01006626
16665,E01023590
16666,E01032623
16667,E01008010
16668,E01001951
16669,E01027983
16670,E01027828
16671,95GG50S1
16672,E01021740
16673,E01007251
16674,S01010372
16675,E01005951
16676,E01002922
16677,E01014989
16678,E01010293
16679,S01006857
16680,E01009155
16681,E01020967
16682,E01028309
16683,E01030762
16684,E01030809
16685,E01013496
16686,E01002883
16687,E01018739
16688,E01015650
16689,W01000710
16690,E01012296
16691,E01018257
16692,E01009853
16693,E01028330
16694,E01020312
16695,E01010790
16696,E01002431
16697,E01006795
16698,E01002295
16699,E01006533
16700,E01023169
16701,E01027181
16702,E01019413
16703,E01010032
16704,E01027089
16705,W01001165
16706,E01009769
16707,E01000883
16708,E01010116
16709,E01026197
16710,S01006896
16711,E01002328
16712,W01000639
16713,E01017303
16714,E01029067
16715,E01008323
16716,E01024642
16717,E01020223
16718,S01009401
16719,S01008799
16720,E01012889
16721,E01003101
16722,E01015624
16723,95LL06S2
16724,E01025617
16725,E01004497
16726,S01009633
16727,E01014603
16728,E01030920
16729,S01012475
16730,E01020334
16731,S01009796
16732,E01001427
16733,E01024752
16734,E01004380
16735,S01009388
16736,E01022742
16737,E01004123
16738,E01024803
16739,E01020811
16740,S01009383
16741,E01022252
16742,E01020962
16743,E01016036
16744,S01006917
16745,E01027714
16746,S01011460
16747,E01020270
16748,S01007118
16749,E01004722
16750,E01028220
16751,S01012235
16752,E01004567
16753,E01012550
16754,E01010126
16755,E01006591
16756,W01000894
16757,E01028734
16758,E01027365
16759,E01004679
16760,E01005383
16761,E01009810
16762,E01013495
16763,E01018984
16764,E01007599
16765,E01006623
16766,E01021115
16767,E01005400
16768,E01006593
16769,E01023753
16770,E01031005
16771,E01013302
16772,E01030428
16773,E01030281
16774,E01005378
16775,E01016402
16776,E01010413
16777,E01029232
16778,S01007770
16779,S01009115
16780,E01005218
16781,S01006618
16782,E01006062
16783,E01033026
16784,E01011934
16785,E01008683
16786,E01031547
16787,S01006954
16788,E01029981
16789,E01025897
16790,E01026457
16791,E01029129
16792,E01010436
16793,E01023501
16794,E01012912
16795,E01029123
16796,E01015009
16797,E01012995
16798,S01010037
16799,E01006825
16800,E01008009
16801,S01007008
16802,S01008124
16803,E01000447
16804,E01013554
16805,E01013899
16806,E01023633
16807,95VV10S2
16808,S01008507
16809,E01007783
16810,E01020889
16811,E01032022
16812,S01012958
16813,E01014520
16814,95PP03W1
16815,E01007278
16816,E01017568
16817,E01000488
16818,E01023757
16819,W01001781
16820,E01025623
16821,W01001355
16822,E01031896
16823,E01016058
16824,E01014627
16825,S01010738
16826,W01001335
16827,E01010250
16828,E01014952
16829,95HH17W1
16830,E01019087
16831,S01011395
16832,E01028982
16833,E01012317
16834,E01003544
16835,E01002209
16836,E01013617
16837,E01027797
16838,E01016970
16839,E01023438
16840,E01002926
16841,E01026421
16842,E01001589
16843,W01001662
16844,E01026565
16845,E01015164
16846,S01012949
16847,E01030143
16848,S01010703
16849,E01005832
16850,E01005744
16851,S01007375
16852,E01022420
16853,E01032921
16854,E01019137
16855,E01009529
16856,S01010274
16857,E01002335
16858,E01017155
16859,W01000044
16860,E01002836
16861,E01033080
16862,E01009406
16863,E01002055
16864,E01002387
16865,E01010765
16866,W01001851
16867,S01010755
16868,E01008377
16869,E01027530
16870,W01001487
16871,E01009036
16872,E01015450
16873,E01003467
16874,E01019526
16875,E01023029
16876,95JJ17W1
16877,E01001609
16878,E01012716
16879,E01011778
16880,E01022017
16881,W01000880
16882,E01033060
16883,E01004875
16884,E01013310
16885,E01005175
16886,E01017348
16887,W01001200
16888,E01022197
16889,E01015671
16890,E01031606
16891,E01007688
16892,W01001039
16893,E01014044
16894,E01003744
16895,E01002607
16896,S01011006
16897,E01032957
16898,E01033517
16899,E01008584
16900,E01004581
16901,E01000247
16902,E01022672
16903,S01007009
16904,E01008157
16905,E01017232
16906,S01009775
16907,S01012421
16908,E01023099
16909,S01011816
16910,E01014143
16911,E01010298
16912,S01010922
16913,E01012171
16914,E01026252
16915,E01014309
16916,E01001844
16917,E01019970
16918,E01015694
16919,E01002721
16920,E01028951
16921,E01029768
16922,E01013038
16923,E01026733
16924,S01008232
16925,E01023768
16926,E01023341
16927,S01007905
16928,S01010095
16929,E01027364
16930,E01013986
16931,E01018060
16932,E01020217
16933,E01020419
16934,95GG14S2
16935,E01015097
16936,E01013004
16937,E01025863
16938,E01001012
16939,E01032478
16940,S01012771
16941,E01025325
16942,E01020448
16943,E01025301
16944,E01016923
16945,E01005635
16946,E01004376
16947,E01000905
16948,E01004216
16949,E01008514
16950,W01001464
16951,E01017273
16952,E01029756
16953,S01008987
16954,E01032655
16955,E01010156
16956,E01002294
16957,E01020782
16958,E01003768
16959,E01008309
16960,E01015833
16961,E01032380
16962,E01032675
16963,E01004233
16964,E01032142
16965,E01021996
16966,W01000378
16967,W01001032
16968,E01013307
16969,S01010578
16970,S01009414
16971,E01016954
16972,E01011102
16973,E01025844
16974,E01020101
16975,E01013770
16976,W01001431
16977,E01017960
16978,S01012580
16979,S01011086
16980,E01016728
16981,W01001130
16982,E01013191
16983,E01030546
16984,95RR08W1
16985,E01025430
16986,E01022540
16987,E01019643
16988,E01020654
16989,S01011142
16990,E01011820
16991,E01001919
16992,S01007183
16993,S01010761
16994,E01010826
16995,W01001082
16996,S01010499
16997,E01019159
16998,E01007249
16999,S01011674
17000,E01008389
17001,E01013928
17002,S01009797
17003,E01025865
17004,S01011558
17005,E01016008
17006,E01022502
17007,E01000792
17008,S01011297
17009,E01017755
17010,E01021502
17011,E01011168
17012,E01007618
17013,E01017878
17014,E01011652
17015,E01009106
17016,E01025042
17017,E01005231
17018,E01007982
17019,E01014467
17020,E01026027
17021,E01021342
17022,E01028981
17023,E01003575
17024,E01012241
17025,E01018446
17026,E01022172
17027,E01006474
17028,E01013652
17029,E01033432
17030,E01029634
17031,E01008718
17032,E01012323
17033,E01004405
17034,E01008538
17035,E01020742
17036,E01030935
17037,E01001832
17038,E01026713
17039,S01009030
17040,E01019675
17041,E01015591
17042,E01019463
17043,S01011584
17044,E01007910
17045,95XX17S1
17046,E01026683
17047,E01031343
17048,S01013250
17049,E01026208
17050,E01010551
17051,E01030503
17052,S01009038
17053,E01019581
17054,E01021514
17055,E01018825
17056,E01028005
17057,S01010803
17058,E01025161
17059,W01001642
17060,E01033229
17061,E01008805
17062,E01030440
17063,W01001358
17064,E01025252
17065,E01032051
17066,E01006535
17067,E01009992
17068,E01020562
17069,E01017349
17070,E01028569
17071,E01021038
17072,E01019311
17073,E01025459
17074,E01030840
17075,E01021059
17076,E01001827
17077,S01010139
17078,E01008217
17079,E01000217
17080,S01006943
17081,E01000115
17082,E01022305
17083,S01009538
17084,E01027397
17085,S01012277
17086,S01010167
17087,S01008311
17088,E01026256
17089,S01010522
17090,E01020202
17091,E01017973
17092,S01008275
17093,S01010219
17094,E01017195
17095,E01006405
17096,E01018734
17097,E01018935
17098,W01001045
17099,E01017891
17100,E01003380
17101,E01005114
17102,E01021595
17103,E01001516
17104,E01025868
17105,E01005399
17106,E01032567
17107,E01029771
17108,E01020251
17109,S01006764
17110,E01001416
17111,S01010443
17112,E01002133
17113,S01011444
17114,E01002183
17115,E01016068
17116,E01031940
17117,E01021951
17118,S01009820
17119,E01005337
17120,E01003657
17121,E01010545
17122,E01022158
17123,95WW13S2
17124,E01008695
17125,E01030736
17126,E01028395
17127,E01028578
17128,E01031478
17129,E01016804
17130,E01030159
17131,E01001320
17132,E01003094
17133,E01024316
17134,E01025950
17135,E01021341
17136,S01010188
17137,E01017167
17138,S01012029
17139,E01019829
17140,E01012416
17141,E01031456
17142,E01018731
17143,E01013077
17144,E01018563
17145,S01008532
17146,S01009195
17147,E01030403
17148,W01000592
17149,E01029132
17150,S01012384
17151,S01009945
17152,E01015547
17153,E01002646
17154,E01001315
17155,E01030195
17156,E01009265
17157,E01032135
17158,E01025058
17159,E01025857
17160,E01006100
17161,S01011264
17162,E01012203
17163,E01025526
17164,S01010773
17165,E01014738
17166,E01002714
17167,E01013284
17168,95MM12S1
17169,E01016232
17170,E01033727
17171,S01007866
17172,E01020538
17173,E01022117
17174,E01030480
17175,E01029025
17176,S01012199
17177,E01012979
17178,E01020923
17179,E01007113
17180,E01031015
17181,S01007793
17182,E01027691
17183,E01006755
17184,E01027349
17185,E01012157
17186,E01004919
17187,E01012755
17188,E01017629
17189,E01019045
17190,E01006853
17191,E01019338
17192,E01001070
17193,S01009448
17194,E01002740
17195,E01027297
17196,E01026255
17197,S01013398
17198,E01011100
17199,E01013679
17200,E01032414
17201,E01025611
17202,E01025455
17203,E01009127
17204,E01018299
17205,E01003712
17206,E01030035
17207,E01006543
17208,E01019819
17209,S01011490
17210,E01030280
17211,E01002625
17212,E01021182
17213,W01001945
17214,S01012455
17215,E01017898
17216,E01015364
17217,95JJ12W1
17218,E01013211
17219,E01026678
17220,E01024539
17221,E01021108
17222,S01013074
17223,S01010173
17224,E01011225
17225,E01005330
17226,S01012158
17227,S01008706
17228,S01008179
17229,S01012813
17230,E01026305
17231,E01016674
17232,E01019747
17233,E01004398
17234,E01008338
17235,E01007858
17236,E01015852
17237,E01010005
17238,E01010112
17239,E01010595
17240,E01010925
17241,E01027314
17242,S01011731
17243,E01001529
17244,E01031535
17245,E01023264
17246,E01032001
17247,E01010635
17248,E01019267
17249,E01024161
17250,S01007669
17251,S01010695
17252,E01006669
17253,E01027244
17254,E01018189
17255,E01021045
17256,E01006632
17257,E01002894
17258,E01025077
17259,E01019273
17260,E01004564
17261,E01014905
17262,E01008209
17263,E01016421
17264,E01029689
17265,E01004720
17266,S01012646
17267,E01007568
17268,E01013713
17269,E01002048
17270,E01024452
17271,E01011869
17272,E01017137
17273,E01004504
17274,E01006247
17275,E01009231
17276,E01029814
17277,E01002490
17278,E01012653
17279,S01009905
17280,E01026569
17281,E01013248
17282,E01029218
17283,E01015586
17284,E01015563
17285,E01007859
17286,E01003217
17287,E01001396
17288,E01027410
17289,S01012596
17290,E01000594
17291,S01009511
17292,E01005519
17293,E01028759
17294,E01028263
17295,E01014561
17296,E01012860
17297,S01010902
17298,E01012110
17299,E01020085
17300,E01030470
17301,E01015710
17302,E01026598
17303,E01026289
17304,E01020260
17305,E01002578
17306,E01029155
17307,S01009296
17308,W01000036
17309,W01001461
17310,S01012819
17311,E01025989
17312,S01006745
17313,S01009302
17314,E01032503
17315,W01000852
17316,S01010277
17317,E01014066
17318,E01002469
17319,E01000625
17320,S01012031
17321,E01007658
17322,S01007881
17323,E01026705
17324,E01019018
17325,E01023675
17326,E01013752
17327,E01020166
17328,E01023270
17329,E01018325
17330,E01008690
17331,S01012122
17332,E01031981
17333,E01010176
17334,E01016966
17335,E01024269
17336,E01011205
17337,E01010109
17338,E01010889
17339,W01000145
17340,E01011330
17341,W01000691
17342,95VV11S1
17343,E01030075
17344,S01010740
17345,E01008643
17346,E01008636
17347,E01005198
17348,E01006501
17349,W01000258
17350,E01024888
17351,E01013484
17352,E01011607
17353,E01027160
17354,E01026745
17355,E01028609
17356,E01020187
17357,E01014959
17358,E01014940
17359,E01025165
17360,E01010611
17361,E01008868
17362,E01011141
17363,E01029395
17364,E01020245
17365,E01005038
17366,E01023588
17367,E01024730
17368,E01020853
17369,E01018937
17370,E01000306
17371,E01004840
17372,E01005524
17373,E01020328
17374,E01004810
17375,E01030330
17376,E01005705
17377,W01001728
17378,S01007745
17379,S01008577
17380,E01009971
17381,S01013364
17382,E01006478
17383,E01016986
17384,S01012157
17385,E01025373
17386,E01015103
17387,E01010407
17388,E01000670
17389,95GG37S2
17390,E01027522
17391,E01022696
17392,E01029475
17393,E01024855
17394,E01031622
17395,S01007461
17396,E01028307
17397,E01022678
17398,E01024141
17399,E01016896
17400,E01019141
17401,S01007624
17402,S01013189
17403,E01031954
17404,E01005605
17405,E01031664
17406,E01032215
17407,E01015071
17408,E01029381
17409,S01008574
17410,E01025517
17411,E01025088
17412,E01032912
17413,E01014240
17414,S01006701
17415,E01021246
17416,S01013085
17417,S01011431
17418,E01014158
17419,E01004756
17420,E01032348
17421,S01011889
17422,E01031933
17423,E01032287
17424,S01009436
17425,E01028886
17426,E01000543
17427,E01010647
17428,E01020092
17429,E01012662
17430,E01002436
17431,E01024937
17432,E01018601
17433,E01006252
17434,E01022524
17435,E01012149
17436,E01001310
17437,E01012918
17438,E01018063
17439,E01007674
17440,E01013521
17441,E01021215
17442,95RR03W1
17443,S01007462
17444,E01000939
17445,E01016285
17446,E01027012
17447,E01031481
17448,E01012554
17449,E01014484
17450,E01012611
17451,E01017515
17452,E01027249
17453,E01005502
17454,E01004067
17455,E01015052
17456,E01024962
17457,E01016534
17458,E01009175
17459,E01001747
17460,S01009915
17461,E01021058
17462,E01014910
17463,E01029920
17464,E01007943
17465,E01003358
17466,E01009282
17467,E01021686
17468,E01027448
17469,E01033065
17470,E01033664
17471,E01010377
17472,S01010719
17473,E01003047
17474,S01012454
17475,E01010759
17476,E01009596
17477,E01033110
17478,E01005678
17479,E01015431
17480,E01023063
17481,E01013538
17482,E01017626
17483,E01008811
17484,E01010927
17485,E01029637
17486,S01011966
17487,E01032599
17488,E01032188
17489,E01005282
17490,W01001582
17491,E01022669
17492,S01011812
17493,E01011755
17494,E01011524
17495,E01016173
17496,E01015501
17497,E01029002
17498,E01025522
17499,S01008708
17500,E01028704
17501,E01004016
17502,S01008910
17503,E01028361
17504,E01022838
17505,E01009364
17506,E01014870
17507,E01033107
17508,E01027033
17509,E01033167
17510,S01010158
17511,E01016333
17512,E01021178
17513,W01001731
17514,95BB15S1
17515,E01032344
17516,E01009152
17517,S01010312
17518,E01001713
17519,E01009043
17520,95XX20S1
17521,E01030439
17522,E01004682
17523,E01004909
17524,95WW24S2
17525,E01024733
17526,E01020985
17527,S01008058
17528,E01015214
17529,95ZZ03W1
17530,E01031909
17531,E01020666
17532,W01000552
17533,E01001860
17534,E01014917
17535,E01020597
17536,E01020456
17537,W01001802
17538,S01013183
17539,E01008596
17540,S01010744
17541,E01005966
17542,E01028783
17543,S01010534
17544,E01012574
17545,E01005441
17546,E01007474
17547,E01000383
17548,E01020671
17549,S01010129
17550,E01032493
17551,E01027488
17552,E01031079
17553,E01011098
17554,E01013430
17555,E01020466
17556,E01021069
17557,E01014706
17558,E01007386
17559,E01010139
17560,S01011613
17561,E01003665
17562,E01024068
17563,E01000866
17564,E01000832
17565,E01002583
17566,E01004928
17567,E01025720
17568,E01027120
17569,E01029355
17570,E01005568
17571,E01028587
17572,E01002832
17573,E01007626
17574,E01013219
17575,E01026332
17576,E01022995
17577,E01031217
17578,E01007144
17579,E01006985
17580,E01033619
17581,S01012072
17582,E01029816
17583,E01009466
17584,E01024066
17585,E01014302
17586,E01019660
17587,E01021815
17588,E01008449
17589,E01030236
17590,S01009846
17591,S01011791
17592,S01010630
17593,E01000418
17594,E01027789
17595,95MM12S3
17596,E01021467
17597,E01031821
17598,E01011271
17599,E01028122
17600,E01029566
17601,E01018864
17602,E01007479
17603,E01017841
17604,E01028596
17605,E01008430
17606,E01021370
17607,E01025735
17608,E01027965
17609,S01009062
17610,S01010833
17611,E01024002
17612,95II04S1
17613,E01022086
17614,E01006544
17615,E01003999
17616,E01004370
17617,E01030206
17618,E01006128
17619,E01028356
17620,E01016672
17621,E01003818
17622,W01001026
17623,E01019676
17624,E01007351
17625,E01014105
17626,E01014201
17627,E01021590
17628,E01024222
17629,S01008491
17630,E01032654
17631,E01007723
17632,E01003638
17633,S01007289
17634,E01009300
17635,E01005631
17636,E01016737
17637,S01010382
17638,E01017306
17639,95ZZ13W1
17640,E01002119
17641,E01010412
17642,E01014672
17643,E01024526
17644,E01019808
17645,E01030703
17646,S01008496
17647,E01030679
17648,W01000077
17649,E01020171
17650,E01032856
17651,E01009863
17652,E01019980
17653,E01025653
17654,E01005561
17655,W01001004
17656,E01026160
17657,E01027381
17658,E01029708
17659,S01013363
17660,E01007074
17661,E01024391
17662,E01023268
17663,S01009226
17664,S01011262
17665,E01002547
17666,E01024893
17667,E01007027
17668,S01010862
17669,E01009283
17670,W01001746
17671,E01028810
17672,S01011874
17673,E01008827
17674,E01022441
17675,E01006918
17676,E01020895
17677,E01000654
17678,E01019307
17679,E01008174
17680,E01022970
17681,E01006047
17682,E01023825
17683,E01000714
17684,E01000458
17685,E01003456
17686,S01006831
17687,E01010680
17688,S01007512
17689,E01011703
17690,E01001232
17691,95DD14S2
17692,E01013556
17693,E01008915
17694,E01023858
17695,E01010909
17696,E01002729
17697,W01000372
17698,E01015072
17699,E01012572
17700,E01018275
17701,E01020591
17702,E01019461
17703,E01006097
17704,E01019042
17705,E01013189
17706,E01020506
17707,E01022301
17708,S01008001
17709,E01002013
17710,E01004641
17711,E01027649
17712,E01025143
17713,E01001686
17714,E01007622
17715,E01030709
17716,E01030122
17717,E01021123
17718,E01012521
17719,E01009781
17720,E01016530
17721,95SS03S1
17722,E01005165
17723,S01009003
17724,E01005485
17725,E01024465
17726,E01027845
17727,E01004797
17728,E01002653
17729,E01014775
17730,E01031242
17731,E01010681
17732,W01001014
17733,E01015615
17734,E01015025
17735,E01024444
17736,E01011322
17737,E01001800
17738,S01010031
17739,S01008342
17740,E01000209
17741,W01001837
17742,S01008360
17743,E01028466
17744,E01004223
17745,E01003683
17746,W01000600
17747,E01002501
17748,E01007675
17749,E01014682
17750,E01019864
17751,E01001441
17752,S01008125
17753,E01011327
17754,E01001834
17755,E01003039
17756,E01021787
17757,E01025242
17758,E01009065
17759,S01009440
17760,S01012680
17761,E01008278
17762,E01027567
17763,E01026425
17764,E01017113
17765,E01011003
17766,E01003720
17767,E01016612
17768,E01007457
17769,E01003497
17770,E01008219
17771,E01019057
17772,E01029630
17773,95GG49S4
17774,E01008840
17775,95EE07W1
17776,E01010773
17777,E01000951
17778,E01001884
17779,S01010956
17780,E01030346
17781,E01026001
17782,E01025231
17783,E01032039
17784,E01029908
17785,E01008395
17786,E01015944
17787,E01021218
17788,E01002325
17789,E01004736
17790,E01006166
17791,E01006038
17792,E01016509
17793,E01022220
17794,E01031719
17795,S01009182
17796,E01022611
17797,E01016601
17798,W01001885
17799,E01030793
17800,E01027855
17801,E01019612
17802,E01003730
17803,E01007699
17804,E01025614
17805,E01003867
17806,E01010480
17807,W01000771
17808,E01029172
17809,E01023408
17810,W01000136
17811,E01016646
17812,E01013194
17813,E01002039
17814,E01018814
17815,W01001683
17816,E01031903
17817,E01004632
17818,E01023405
17819,E01011406
17820,E01026506
17821,S01008951
17822,E01029704
17823,E01014244
17824,E01018080
17825,E01032706
17826,E01031050
17827,S01010148
17828,E01017733
17829,S01010674
17830,E01022273
17831,E01007861
17832,E01013368
17833,S01011962
17834,E01025464
17835,E01004438
17836,E01019807
17837,E01011219
17838,E01009440
17839,S01009251
17840,E01022535
17841,E01033168
17842,E01023980
17843,95GG21S1
17844,E01019255
17845,E01025049
17846,E01024070
17847,E01026839
17848,E01004415
17849,E01006661
17850,E01031353
17851,E01030387
17852,E01024722
17853,E01033437
17854,E01010399
17855,E01020356
17856,E01023350
17857,E01005273
17858,E01009444
17859,E01014623
17860,E01024261
17861,E01025499
17862,E01001912
17863,E01023998
17864,E01011124
17865,E01033313
17866,E01019301
17867,S01011323
17868,E01006065
17869,E01003074
17870,E01015330
17871,E01030345
17872,E01019697
17873,E01006302
17874,E01032107
17875,E01025223
17876,95AA12W1
17877,E01009823
17878,E01015657
17879,E01002633
17880,S01007587
17881,W01000008
17882,E01017233
17883,E01023681
17884,E01029096
17885,E01028040
17886,E01013045
17887,E01019374
17888,E01032233
17889,E01010646
17890,E01006175
17891,E01022699
17892,E01029296
17893,E01021773
17894,E01024114
17895,E01006740
17896,S01010538
17897,E01015973
17898,W01000803
17899,E01017413
17900,E01021270
17901,E01015273
17902,E01026072
17903,E01009275
17904,S01008952
17905,L99999999
17906,E01023086
17907,E01030176
17908,E01025323
17909,S01007617
17910,E01013613
17911,E01014951
17912,E01003782
17913,S01009000
17914,E01022075
17915,E01031170
17916,S01007851
17917,E01007588
17918,E01023611
17919,E01023118
17920,E01006116
17921,S01011406
17922,S01007661
17923,E01029484
17924,S01007964
17925,E01033350
17926,W01001380
17927,E01025294
17928,S01007926
17929,E01005687
17930,E01000641
17931,E01029121
17932,E01004178
17933,S01010860
17934,E01032517
17935,S01012684
17936,E01006852
17937,E01010587
17938,E01029967
17939,E01000591
17940,E01007763
17941,E01015790
17942,E01032914
17943,E01012388
17944,E01022199
17945,E01001237
17946,E01025967
17947,E01027186
17948,E01005387
17949,S01007270
17950,S01008017
17951,E01013702
17952,S01011998
17953,S01009657
17954,E01026304
17955,E01010513
17956,E01014894
17957,E01001132
17958,W01001619
17959,E01015133
17960,W01001320
17961,S01010092
17962,E01002145
17963,S01007324
17964,S01007236
17965,E01030616
17966,E01008409
17967,E01026324
17968,E01025436
17969,E01016778
17970,E01026955
17971,E01022511
17972,E01027299
17973,E01031594
17974,E01016470
17975,E01029720
17976,E01029170
17977,E01018993
17978,E01032702
17979,E01001764
17980,E01025644
17981,E01028979
17982,S01013167
17983,E01033125
17984,E01004201
17985,S01008775
17986,E01028576
17987,E01007804
17988,E01015567
17989,E01020986
17990,S01006628
17991,E01020340
17992,E01023139
17993,E01029346
17994,E01017758
17995,E01009069
17996,E01017909
17997,E01018917
17998,E01016175
17999,E01019041
18000,E01015148
18001,E01010300
18002,E01015719
18003,E01014237
18004,E01003835
18005,E01009120
18006,E01032511
18007,E01005983
18008,95MM04W1
18009,E01032390
18010,E01004823
18011,E01008648
18012,E01032061
18013,S01009061
18014,E01028328
18015,E01021637
18016,E01022007
18017,S01012677
18018,E01030226
18019,E01000270
18020,E01020770
18021,E01033533
18022,S01007448
18023,E01016904
18024,E01027456
18025,E01011586
18026,E01018365
18027,S01012820
18028,E01016625
18029,E01003919
18030,E01003314
18031,E01010576
18032,95NN16S1
18033,E01006467
18034,E01015543
18035,E01010740
18036,E01021886
18037,E01003005
18038,E01014174
18039,E01020980
18040,E01001899
18041,E01027629
18042,E01011612
18043,E01021179
18044,E01009552
18045,E01021789
18046,E01003704
18047,E01006845
18048,S01008043
18049,E01016229
18050,E01032133
18051,E01024298
18052,S01007224
18053,S01007135
18054,E01026892
18055,E01020443
18056,E01030332
18057,E01018316
18058,S01010559
18059,S01011564
18060,S01010907
18061,E01027023
18062,E01006249
18063,S01007531
18064,S01012336
18065,E01016268
18066,E01012906
18067,S01009460
18068,S01010495
18069,S01009671
18070,E01016591
18071,E01001365
18072,E01004849
18073,E01003804
18074,E01012512
18075,S01010779
18076,E01014787
18077,E01033430
18078,E01005994
18079,E01033111
18080,E01028913
18081,E01033319
18082,E01017027
18083,S01010662
18084,E01026743
18085,S01010900
18086,S01009851
18087,E01010256
18088,E01013207
18089,S01010601
18090,E01006698
18091,E01023160
18092,E01004993
18093,E01007006
18094,E01002562
18095,W01001774
18096,S01013472
18097,E01024958
18098,E01009276
18099,E01031266
18100,W01001587
18101,E01018212
18102,E01030534
18103,S01009894
18104,E01023030
18105,E01010265
18106,S01008467
18107,E01003940
18108,E01011138
18109,E01028683
18110,E01018180
18111,E01014235
18112,E01011985
18113,S01006596
18114,E01028415
18115,E01029269
18116,E01026965
18117,E01003060
18118,S01012856
18119,E01009966
18120,E01004462
18121,E01000174
18122,S01012476
18123,S01009360
18124,E01006208
18125,E01032409
18126,E01016458
18127,E01029885
18128,E01017709
18129,E01023620
18130,S01009098
18131,E01003155
18132,E01005976
18133,E01001980
18134,E01015587
18135,E01006653
18136,E01029107
18137,E01006758
18138,E01026275
18139,E01026756
18140,E01005859
18141,E01005505
18142,S01008480
18143,S01012724
18144,E01031689
18145,E01019522
18146,E01005013
18147,E01026258
18148,E01024406
18149,E01006450
18150,E01006258
18151,E01013394
18152,S01007267
18153,S01011553
18154,S01013473
18155,S01010876
18156,E01015888
18157,E01002901
18158,95VV20W1
18159,E01033698
18160,S01010790
18161,E01008184
18162,E01024471
18163,E01031416
18164,E01000684
18165,E01014933
18166,S01008477
18167,E01011451
18168,E01020611
18169,E01032358
18170,E01028970
18171,E01009633
18172,S01009583
18173,E01016511
18174,E01025071
18175,E01015334
18176,E01014077
18177,S01012004
18178,E01031538
18179,E01021453
18180,E01029846
18181,E01019213
18182,E01007526
18183,95AA17W1
18184,E01013239
18185,S01008945
18186,E01026848
18187,E01003964
18188,S01009869
18189,S01012689
18190,E01005226
18191,E01028129
18192,E01005871
18193,E01004132
18194,E01029460
18195,E01021086
18196,E01016233
18197,E01000809
18198,S01010020
18199,E01026074
18200,E01016617
18201,E01004487
18202,95YY13S2
18203,95OO20W1
18204,S01011104
18205,E01010698
18206,E01005742
18207,E01031836
18208,S01012242
18209,E01005749
18210,E01010597
18211,E01002142
18212,S01010525
18213,E01009486
18214,E01019383
18215,E01003484
18216,E01023810
18217,E01030543
18218,E01016542
18219,E01014545
18220,E01019372
18221,E01028524
18222,E01022469
18223,W01000755
18224,S01012685
18225,E01028743
18226,S01006848
18227,E01022805
18228,E01022712
18229,E01023336
18230,S01012968
18231,E01030724
18232,E01014393
18233,S01007751
18234,E01004404
18235,S01008053
18236,S01013148
18237,E01002346
18238,S01012703
18239,W01001330
18240,E01032045
18241,E01029910
18242,E01016273
18243,E01004978
18244,E01000963
18245,E01002184
18246,E01030051
18247,E01026881
18248,E01006461
18249,E01022940
18250,E01028027
18251,E01020190
18252,E01014711
18253,E01018568
18254,E01022748
18255,E01005365
18256,E01004946
18257,E01012017
18258,S01012610
18259,S01008255
18260,S01012665
18261,E01010411
18262,E01010081
18263,S01008764
18264,E01006910
18265,S01010192
18266,S01012255
18267,E01016774
18268,E01031308
18269,W01000410
18270,E01027928
18271,E01031636
18272,E01012999
18273,E01002110
18274,E01014204
18275,E01020595
18276,S01008214
18277,W01001388
18278,E01029498
18279,S01008967
18280,E01026099
18281,E01011359
18282,E01027262
18283,E01008737
18284,E01010174
18285,E01007315
18286,S01012099
18287,E01030054
18288,W01000734
18289,E01015189
18290,95HH04S1
18291,S01010325
18292,S01013455
18293,E01004175
18294,S01013100
18295,E01002948
18296,E01008281
18297,E01017036
18298,S01010406
18299,E01005765
18300,E01023527
18301,E01032376
18302,E01005537
18303,S01011524
18304,E01024654
18305,S01012417
18306,E01002257
18307,E01023288
18308,S01006688
18309,E01013318
